X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;RATE
258871064;46890299;94777741;57192844;460779230;-54516,36;201678220;3155680;594,55 ;33101325;-112412338;-572;30;10,13;-75,06799026;3,84;8,77E-05;2,93;0,72;36,61;41,61;22,09;30,09;4,65;9,79;0,0083 ;7,63;-21,06;0,1168 ;352,63;-5,36;-32,99;-143,39;3,51;-12,35;26,2;-25,31;1,8590 ;0,0764 ;4
21278579;11747842;15445055;8578244;9802110;2200,87;12700335;137451;188,50 ;-3315519;-903776;-27;30;-12,97;-37,33;4,48;3,45E-05;2,83;6,17;72,58;45,17;40,31;31,53359464;24,97;-64,29;-1,9383 ;-32,31392371;10,34;0,4368 ;148,05;-1,06;-3,68;-9,97;-20,07;-5,47;3,34;-9,22;1,0226 ;-1,0307 ;4
95442050;36830903;51335271;30518329;132357706;36407,42;64923721;288383;145,93 ;6552051;1822391;275;30;7,8;25,05;1,51;3,08E-05;1,5;6,56;53,79;44,91;31,98;44,38;83,71;10,79;0,0050 ;7,34;38,15;1,6051 ;212,74;2,13;1,97;6,21;99,07;34,08;16,53;1,7;0,8013 ;0,1748 ;4
25176720;9303339;10034843;17285184;35912064;9280,38;7891536;57760;216,34 ;2049634;3424523;826;29;8,56;-13,67;0,55;2,49E-05;0,57;2,38;39,86;10,01;68,66;26,96;66,21;11,16;0,0383 ;3,5;36,86;0,1255 ;45,65;18,45;14,2;21,89;9,89;16,54;15,17;9,54;1,9818 ;0,0944 ;4
30936994;12093235;20270355;16013353;32070138;4512,17;14923642;97988;445,42 ;201844;811349;29;29;1,59;5,1;1,72;3,69E-05;1,6;3,65;65,52;27,13;51,76;43,56;77,8;9,22;-0,8028 ;4,45;14,59;0,1425 ;93,19;2,47;2,17;5,79;1,43;5,76;6,95;2,53;0,8915 ;-0,0401 ;4
16919229;336927;9858646;1528961;12819337;-8350,1;15390269;78917;674,70 ;-1852660;-11525473;-1567;29;-7,18;-33,04;17,62;1,47E-04;5,65;0,32;58,27;56,96;9,04;8,32;39,7;-93,33;0,0539 ;-32,31392371;-49,35;1,1158 ;1006,58;-4,1;-46,45;-174,68;-8,28;-51,48;4,72;-89,91;1,0636 ;0,3012 ;4
24795446;12550620;14895394;5136201;23360904;2854,7;19659245;174662;222,48 ;-1101794;-3257347;-2036;29;-3,8;-11,55;4,97;5,91E-05;4,18;4,07;60,07;65,86;20,71;35,5;74,49;-12,5;-0,0172 ;-9,91;11,51;0,6421 ;382,76;-0,83;-12,21;-48,15;-13,77;-26,62;4,7;-9,12;0,6897 ;-0,2628 ;4
37017941;12450813;17110823;18860377;38597728;8088,25;18157565;126375;242,75 ;1695083;1130071;204;27;5,45;36,01;0,18;3,73E-06;0,18;4,9;46,22;14,71;50,95;33,19;81,9;24,48;0,6487 ;12,01;21,85;0,3246 ;96,27;20,24;3,26;5,94;30,64;23,52;14,49;3,37;1,2072 ;0,3936 ;4
950353508;492201450;701963567;159527467;850280028;308744,21;790826042;5123186;292,80 ;109844757;4109782;45;29;10,66;-32,24;7,22;7,76E-05;7,23;10,47;73,86;66,42;16,79;16,14;42,77;13,1;-0,4755 ;10,9;32,49;0,5980 ;495,73;1,53;0,38;2,96;16,95;5,06;29;3,86;0,7794 ;0,2643 ;4
107240222;89732122;93110803;35244329;25939030;9965,57;71995893;62034;312,52 ;821248;-4715776;-655;29;0,89;29,51;14,52;5,23E-05;11,58900048;18,41751676;86,82;60,32;32,86;19,3;72,86;7,82;0,0852 ;5,25;9,29;4,9367 ;204,28;-0,25;-4,36;-12,54;22,81;-130,99;9,49;-18,18;0,5694 ;0,1121 ;4
27215051;10483052;13192292;9177882;47719142;6553,88;18037169;44668;384,83 ;-499837;929776;826;29;-1,44;13,04;1,64;4,34E-05;1,55;0,94;48,47;45,4;33,72;41,44;97,71;-0,74;1,6909 ;-0,49;24,08;0,1952 ;196,53;2,1;3,29;10,67;-8,88;15,27;3,31;1,8;0,7790 ;0,1777 ;4
71534340;15727712;25060073;36899995;108333295;17268,74;34634345;1072678;393,94 ;2934569;3360975;1931;28;4,9;39,85;0,47;1,48E-05;0,48;1,82;35,03;33,5;51,58;37,26;95,43;-0,9;0,2538 ;-0,43;24,14;0,2857 ;93,86;10,18;4,7;9,52;33,16;53,34;19,88;4,36;1,5748 ;0,2305 ;4
1041017082;427129166;531213410;183054255;984862630;136965,89;857962827;3790285;254,03 ;-78612873;-74463340;-5749;28;-6,52;12,02;1,84;2,12E-05;1,6;2,82;51,03;45,82;17,58;6,14;67,75;-9,19;0,1443 ;-7,57;13,16;2,5983 ;468,69;-4,42;-7,07;-33,68;-107,69;-134,7;-0,84;-9,98;0,7017 ;-0,1452 ;4
14463327;80859;8093287;14149612;8763513;-224,64;313715;66422;1095,44 ;-980529;-691196;-27;28;-5,34;-75,06799026;-2;-5,59E-04;-1,44;0,82;55,96;41,05100042;97,83;0,14;61,38651685;-143,5957547;-269,8969 ;-9,08;-1,55;0,0014 ;2,22;4,94;-4,59;-4,77;-3,84;-2,7;8,79;-7,89;1,7527 ;0,1057 ;4
49056132;14679883;18433828;26853775;45379402;16093,99;22202357;245958;157,02 ;2113788;3649920;85;28;5,68;7,63;-0,08;-1,56E-06;-0,08;2,79;37,58;14,95;54,74;38,36;71,24;25,49;0,5079 ;11,54;32,81;0,3839 ;82,68;-104,36;7,54;23,01;14,6;25,2;12,84;8,04;1,9386 ;0,1628 ;4
91469978;5465346;28015218;35902020;91654884;12659,25;55567958;79925;328,51 ;5368625;895189;27;27;7,39;21,19;3,28;5,40E-05;3,2;3,55;30,63;52,58;39,25;28,58;96,02;-5,99;0,3332 ;-3,64;13,84;0,1662 ;154,78;1,33;0,98;2,48;32,45;5,98;9,85;1,08;1,3797 ;-0,1227 ;4
106158174;21585956;40694708;54553412;208988149;35174,83;51604762;917431;311,46 ;12578591;7099158;1685;27;12,37;34,1;0,41;1,64E-05;0,42;1,39;38,33;11,77;51,39;15,8;76;15,54;0,0329 ;7,55;33,13;0,3322 ;94,59;13,06;6,44;13,53;55,32;44,89;22,54;4,88;1,5262 ;0,2568 ;4
546318534;105857188;148038071;277368112;713518373;100236,06;268950422;880160;805,33 ;43347897;12056995;1060;27;7,57;40,3;3,08;8,18E-05;3,04;0,52;27,1;38,28;50,77;23,64;35,23;34,11;0,1562 ;16,79;18,35;2,5941 ;96,97;1,55;1,97;4,44;74,16;16,39;10,07;1,34;2,8979 ;0,3090 ;4
22611371;6338997;9631410;14557401;26682762;4182,24;8053970;58174;244,80 ;273476;133136;29;24;1,84;-37,89;1,05;3,47E-05;0,99;3,34;42,6;26,14;64,38;69,08;61,38651685;-33,5;0,2329 ;-11,93;18,5;0,0109 ;55,33;1,48;0,58;0,91;1,18;0,54;7;0,47;1,5376 ;-0,0961 ;4
63852846;1092630;15536839;42460817;27697757;8604,12;21392029;31449;395,68 ;-19245200;-5774581;-3757;27;-24,36;-3,12;27,14;3,51E-04;10,79;0,3;24,33;0,83;66,5;54,01;61,38651685;-3,86;7,0999 ;-1,29;13,47;0,0250 ;50,38;0,23;-7,42;-24,84;-73,51;-154,79;-31,59095783;-146,32;2,8045 ;-0,0657 ;4
32561187;11928860;20762059;18340030;29657818;5062,16;14221157;142504;659,06 ;2079155;2285036;2164;27;7,8;40,11;-0,08;-1,76E-06;-0,09;1,6;63,76;16,12;56,32;2,69;61,38651685;9,83;0,6637 ;4,3;15,55;0,0541 ;77,54;-86,48;7,25;13;39,38;41,55;16,52;7,4;0,8971 ;0,1723 ;4
63136107;10625130;18087852;18137501;62516316;5120,6;44998605;57400;431,15 ;-2271527;-4452841;-1649;28;-3,49;7,34;4,15;5,76E-05;3,73;0,9;28,65;57,96;28,73;73,77139511;86,34;-4,69;-0,0659 ;-3,34;8,11;0,5116 ;248,1;-0,83;-7,43;-21,39;-16,82;-35,14;4,13;-7,59;1,3846 ;-0,3032 ;4
37158119;2421374;6262830;19428247;33602057;6950,75;17729872;82913;294,75 ;2913511;2283189;893;34;9,33;19,94;0,39;7,45E-06;0,41;1,6;16,85;29,94;52,29;26,37;95,42;-5,56;1,3549 ;-2,65;18,71;0,1010 ;91,26;18,02;6,56;11,75;20,89;16,13;20,88;6,69;3,3327 ;0,0135 ;4
1402985364;530626831;1110669356;445415349;1067805458;219388,34;957570015;1677446;1121,64 ;73215188;10978416;720;33;5,4;26,07;6,66;7,43E-05;6,33;5,19;79,16;43,23;31,75;44,09;85,34;7,05;-0,0123 ;4,82;15,64;1,3882 ;214,98;1,21;0,77;2,3;42,88;8,68;17,18;1,39;0,6145 ;0,0761 ;4
1436950483;862645725;1130182896;419323943;1173577131;298370,66;1017626540;1515111;514,28 ;92812040;21791201;699;30;7,17;18,42;4,82;5,56E-05;4,63;6,81;78,65;54,92;29,18;47,39;40,3;11,37;-0,0104 ;8,05;20,76;2,9983 ;242,68;1,39;1,48;5,2;57,49;13,61;17,86;1,87;0,7993 ;0,1664 ;4
76939045;17884401;18958187;31741271;71089591;6993,32;45197774;107589;582,70 ;2255374;162067;7;27;4;27,25;1,69;2,66E-05;1,68;1,77;24,64;39,45;41,26;65,55;94,73;-0,84;-0,5663 ;-0,49;9,09;0,2110 ;142,39;1,25;0,22;0,51;20,5;2,73;8,57;0,42;1,7967 ;-0,0325 ;4
477209447;3953077;158572216;98844686;345484931;56924,34;378364761;149347;1482,77 ;42566048;22271247;1139;26;10,27;-0,47;5,62;5,14E-05;5,29;0,23;33,23;42,81;20,71;40,88;37,31;23,38;-0,1303 ;18,54;11,93;1,7048 ;382,79;2,15;4,6;25,28;42,11;11,6;16,47;3,4;1,7101 ;0,2993 ;4
11472209;3609130;6577325;898668;8555873;434,54;10573542;12352;114,08 ;-4747714;-3210699;-789;26;-21,48;-75,06799026;-4,28;-3,46E-05;-2,03;10,05;57,33;39,83;7,83;22,16;87,48;-49,03;0,0943 ;-32,31392371;3,79;0,2428 ;1176,58;9,76;-21,11;-130,39;-23,32;-35,07;-6,23;-83,45;0,8881 ;-0,6666 ;4
56526907;21140212;27919296;12493031;53663696;5179,32;44033876;125917;236,40 ;-1008147;-6952680;-239;26;-1,59;-3,62;5,06;6,17E-05;4,4;4,89;49,39;64,15;22,1;33,48;69,76;-3,34;0,2334 ;-2,6;9,16;0,8141 ;352,47;-1,56;-12,42;-43,54;-6,93;-47,82;11,4;-12,96;0,8714 ;-0,0933 ;4
44624930;16009896;23078437;20906966;75902153;13862,49;23717964;108267;181,15 ;2660913;812236;23;26;5,82;6,23;2,04;6,54E-05;2,01;3,08;51,72;27,72;46,85;50,87;72,44;3,4;-0,4489 ;1,81;31,06;0,3141 ;113,45;1,52;1,68;4,01;14,68;4,48;8,42;1,07;1,1526 ;0,1733 ;4
40372522;5133023;30047091;22833631;29397642;5517,22;17538891;63420;153,91 ;-1995966;-1812292;-1674;27;-4,05;32,03;1,54;2,59E-05;1,33;5,46;74,42;26,74;56,56;57,54;77,99;2,44;-0,0913 ;1,06;13,67;0,3051 ;76,81;-2,99;-4,17;-7,28;-17,03;-15,46;3,45;-6,16;0,8816 ;-0,0498 ;4
342558456;94482563;138688054;85668432;218436963;71500,18;256890023;1353503;185,12 ;26546433;8568130;482;22;9,29;25,83;5,26;4,47E-05;5,33;10,71;40,49;64,7;25,01;49,91;63,1;0,39;0,0109 ;0,29;20,87;8,6789 ;299,87;1,6;2,75;10,96;284,05;74,13;20,32;3,17;1,2364 ;-0,0318 ;4
776975727;55354437;227421240;85217896;943437950;239777,52;691757831;1326967;986,86 ;16208850;65275399;1178;26;3,99;-19,33;3,94;5,37E-05;3,61;0,35;29,27;32,62;10,97;8,3;29,35;20,97;-0,2619 ;18,67;30,86;0,9754 ;811,75;2,88;6,92;135,56;3,52;-10,48;10,11;-5,12;1,3845 ;0,3778 ;4
66053852;24660240;39030485;35254586;96352713;3696,18;30799266;757538;944,63 ;-1101611;-3994486;-432;26;-0,39;-16,69;1,3;4,06E-05;1,21;0,75;59,09;31,47;53,37;25,01;69,69;-1,51;-0,5123 ;-0,7;5,6;0,1503 ;87,36;-2,19;-5,76;-10,74;-2,38;-8,63;8,54;-4,15;1,0814 ;0,0584 ;4
500406297;67699672;85843588;125452637;163767589;31027,38;374953660;708283;533,44 ;4613776;-32294963;-1585;26;2,06;4,65;23,9;1,04E-04;11,58900048;0,34;17,15;4,86;25,07;55,13;61,38651685;19,51;0,1007 ;14,62;6,2;2,2900 ;298,88;0,17;-5,92;-20,73;4,5;-43,97;13,37;-27,53;4,1970 ;0,4637 ;4
24842581;8942901;13312649;11437149;24138330;6834,67;13405432;56792;151,81 ;273098;-160140;-110;26;2,56;16,65;0,48;8,68E-06;0,45;4,61;53,59;22,33;46,04;34,28;54,29;0,47;0,0020 ;0,25;27,51;0,6727 ;117,21;-0,38;-0,62;-1,37;3,74;-2,19;7,95;-0,66;1,2280 ;-0,0726 ;4
103064225;48604078;69620402;31819104;156257825;41053,73;71245121;531400;184,92 ;4421601;3546852;238;25;4,93;24,23;1,17;2,56E-05;1,18;3,92;67,55;33,41;30,87;27,34;91,64;5,82;0,0552 ;4,02;39,83;1,8352 ;223,91;2,94;3,65;11,41;58,29;46,76;9;2,27;0,6570 ;0,2433 ;4
26452931;7045757;9061296;15822997;27173228;-3038,8;10629934;398217;468,50 ;-1686957;-6016926;-215;25;-5,49;-29,39;0,64;1,65E-05;0,46;1,11;34,25;17,39;59,82;32,55;61,38651685;5,58;-3,9744 ;2,24;-11,49;0,0060 ;67,18;-33,37;-23,04;-71,57;-7,94;-28,32;13,27;-22,14;1,7619 ;0,0361 ;4
213269863;1858527;4709938;54343836;121214551;23615,37;158926027;17273;1176,84 ;8087062;4547615;501;25;4,72;4,19;1,08;8,27E-06;1,12;0,2;2,21;0,74;25,48;56,75;34,14;15,61;0,2001 ;11,63;11,07;0,2371 ;292,45;5,62;2,33;8,73;17,81;13,36;14,23;5,01;13,8234 ;0,6834 ;4
737639766;130093998;158597184;170305810;868876626;165679,9;567333956;616897;1680,61 ;123335599;96280342;13544;25;16,09;14,27;3,84;5,88E-05;4,18;0,72;21,5;54,08;23,09;36,68;46,82;14,84;0,0518 ;11,41;22,46;3,5935 ;333,13;3,89;12,09;77,68;211,79;162,66;15,9;10,9;2,5476 ;0,0999 ;4
15883567;4441637;4769047;4511455;27028638;4409,94;11372112;16536;243,50 ;1807714;-105662;-6;25;11,52;-25,46;1,87;4,45E-05;1,83;2,84;30,03;32,38;28,4;43,71;82,16;-2,56;-0,0846 ;-1,83;27,76;0,2594 ;252,07;0,79;-0,64;-2,32;21,13;-1,24;19,73;-0,39;1,4113 ;0,0267 ;4
132529762;19001659;52012436;82983469;57462636;32638,86;49546292;301069;499,68 ;-15208254;15766809;17085,32605;25;-7,85;42,81;15,07;1,75E-04;4,91;0,24;39,25;15,29;62,61;24,66;21,03;33,41;-0,4412 ;12,49;24,63;1,1243 ;59,71;2,82;9,69;24,28;-51,28;-146,07;14,04;-75,39;2,1632 ;0,2350 ;4
138300463;17185985;34124068;48906561;136840866;35271,2;89393902;1122204;175,21 ;17693108;3314940;529;25;12,83;24,34;3,46;5,30E-05;3,51;0,96;24,67;35,16;35,36;54,01;74,25;-4,47;-0,2597 ;-2,89;25,5;1,0895 ;182,79;2,04;2,32;6,76;101,65;28,2;48,62;3,59;1,9432 ;-0,0759 ;4
47049296;30820183;34787493;22749741;22432804;12583,18;24299555;170720;109,43 ;-2218194;-434214;-27;24;-4,24;-45,97;4,23;3,91E-05;3,38;18,41751676;73,94;39,87;48,35;43,01;56,48;-11,96;0,1393 ;-6,18;26,74;0,2326 ;106,81;0,54;-0,86;-3,02;-6,1;-1,2;3,1;-1,94;0,9506 ;0,0089 ;4
70010350;5314805;32418101;15730203;54265616;14040,12;54280147;58071;359,37 ;-798906;4195633;321;24;0,11;17,41;2,89;2,89E-05;2,61;0,92;46,3;49,86;22,47;9,87;58,54;1,21;-0,0973 ;0,94;20,05;2,2823 ;345,07;5,03;5,64;14,03;-10,57;83,62;12,83;11,65;1,0175 ;0,2697 ;4
58370662;27521470;33137551;1162323;106341494;13032,07;57208339;69917;430,53 ;3655602;200113;167;24;8,89;-8,29;1,48;2,75E-05;1,46;0,9;56,77;45,45;1,99;7,55;90,11;1,86;0,9408 ;1,83;22,33;0,8097 ;4361,760673;1,42;0,38;16,68;60,93;11,08;5,47;0,63;0,1817 ;0,5811 ;4
82062181;64750059;64852084;60998523;83812797;24450,7;21063658;66948;379,24 ;2303460;675459;14;24;2,78;16,46;12,84;5,11E-04;11,18;6,49;79,03;6,28;74,33;18,86;39,41;28,93;0,1141 ;7,42;29,8;0,2322 ;34,53;1,06;0,8;1,86;8,77;-33,82;12,5;-10,6;1,1106 ;0,1605 ;4
52456511;19050644;20853805;33383769;59549482;5002,25;19072742;100634;346,22 ;1560702;-745228;-124;23;3,59;6,87;-0,05;-1,67E-06;-0,05;1,82;39,75;8,88;63,64;41,28;91,97;-0,3;-0,2478 ;-0,11;9,54;0,1337 ;57,13;24,4;-1,42;-2,21;5,13;-2,45;15,38;-1,25;1,7959 ;0,0351 ;4
197162667;39610846;57643340;80952301;221325333;35058,45;116210366;90322;822,77 ;12706245;6767980;1304;24;6,87;27,55;1,19;2,27E-05;1,23;0,36;29,24;10,78;41,06;51,9;56,44;23;0,5198 ;13,56;17,78;0,5803 ;143,55;4,64;3,24;8,6;42,35;32,03;8,6;4,34;1,7064 ;0,6681 ;4
23756422;5855317;12917200;3922134;31663872;1063,34;19834288;140054;221,43 ;-2148828;-3736305;-530;24;-8,52;1,51;2,45;3,91E-05;2,11;3,94;54,37;51,01;16,51;45,7;85,79;-0,94;-0,9196 ;-0,78;4,48;0,4833 ;505,7;-4,8;-15,13;-69,01;-61,47;-128,77;7,58;-14,22;0,4370 ;0,3662 ;4
91132237;55398446;57410244;36306071;73824711;19432,31;54826167;218108;242,05 ;5752797;3460919;126;23;7,78;26,21;0,82;1,11E-05;0,87;2,02;63;29,68;39,84;52,33;88,91;8,28;0,0879 ;4,98;21,32;0,9534 ;151,01;8,81;4,45;9,84;40,23;33,24;20,05;6,44;0,8699 ;0,0995 ;4
498820004;14486909;188904509;157151800;448741821;99121,2;341668204;654716;740,50 ;29733077;7144324;877;23;7,32;22,8;3,31;4,35E-05;3,25;0,47;37,87;47,42;31,5;27,32;66,52;9,83;-0,0188 ;6,73;19,87;1,7122 ;217,41;1,96;1,41;4,48;61,71;29,52;12,69;3,17;1,2686 ;0,1530 ;4
33436077;8949312;13158736;16953401;45066340;10044,3;16482676;52352;207,68 ;2429901;714157;59;23;8,33;33,63;0,67;1,83E-05;0,67;4,01;39,35;32,78;50,7;19,23;77,46;3,54;-0,3662 ;1,75;30,04;0,4770 ;97,22;4,56;2,18;4,26;35,72;15,81;15,76;2,39;1,5350 ;0,0061 ;4
97900620;54480529;57760772;38391222;157591168;30964,79;59509398;284194;388,16 ;8188724;3706366;222;23;8,82;32,65;1,28;3,38E-05;1,3;1,96;59;38,25;39,21;19,29;61,15;-8,48;0,2246 ;-5,15;31,63;2,4583 ;155,01;3,35;3,78;9,85;95,22;54,9;13,56;3;1,0307 ;0,2091 ;4
87692006;27809694;42952870;48168181;89865877;20672,71;39523825;358489;401,19 ;12286520;9783669;1727;23;17,03;22,79;0,87;1,98E-05;0,97;2,83;48,98;26,04;54,93;65,88;86,24;1,68;0,7612 ;0,76;23,57;0,1851 ;82,05;13,47;13,06;22,52;43,22;34,42;28,04;10,89;1,2439 ;0,0079 ;4
26851326;6927304;9050435;8882344;27095544;2960,64;17968982;465986;501,77 ;3064426;-1010197;-587;23;12,36;1,06;2,1;3,17E-05;2,06;1,71;33,71;38,06;33,08;40,76;61,38651685;-0,71;0,7206 ;-0,47;11,03;0,0551 ;202,3;0,59;-3,89;-10,78;35,65;-2,75;39;-0,87;1,0338 ;0,1052 ;4
109174319;44881282;51243129;25517982;83399966;13314,75;83656337;61556;672,58 ;5365030;-933478;-467;22;5,05;14,21;5,17;5,15E-05;4,94;5,77;46,94;44,23;23,37;65,52;65,07;0,7;-0,0107 ;0,53;12,2;2,0078 ;327,83;0,82;-0,85;-3,55;53,65;-7,56;12,57;-0,91;0,8898 ;0,0619 ;4
42541535;20400239;21300464;10018069;29763977;5335,64;32523466;20647;135,29 ;-1872859;-5948754;-332;22;-3,07;6,19;6,43;5,89E-05;4,97;4,92;50,07;63,53;23,55;16,87;44,31;-4,12;-0,5170 ;-3,15;12,54;1,6982 ;324,65;-2,11;-12,27;-45,79;-19,54;-62,08;3,54;-19,99;1,2343 ;-0,0815 ;4
24422338;3918123;5825945;11498423;16096158;3447,5;12923915;72357;247,63 ;1805075;595666;69;22;8,81;29,47;2,3;2,87E-05;2,37;1,9;23,85;45,82;47,08;4,09;94,29;-19,76;0,0472 ;-10,46;14,12;0,2598 ;112,4;3,08;2,58;5,32;41,98;17,89;23,4;4,78;2,1654 ;-0,3961 ;4
11182609;6298298;7045781;4198759;7371135;-4222,85;6983850;104947;150,43 ;-3403857;-7249212;-231;22;-23,01;-75,06799026;9,06;9,57E-05;4,46;3,02;63,01;38,75;37,55;24,8;25,95;-49,18;-0,1513 ;-30,71;-37,76;0,2165 ;166,33;-9,85;-50,64;-92,6;-18,5;-39,39;-3,14;-98,35;1,1612 ;-0,5515 ;4
50279223;1833480;21318430;1010393;69990989;-13207,38;49268830;572050;559,93 ;269696;-26956572;-7295;21;1,59;-34,23;4,78;6,79E-05;3,43;1,2;42,4;83,9711269;2,01;0,53;15,25;12,35;-0,0262 ;12,1;-26,27;2,0135 ;4361,760673;-5,53;-37,91;-163,83;1,45;-117,65;13,97;-31,23;1,8020 ;0,3258 ;4
104744042;27504841;41279118;33762739;139680765;17017,14;70981303;510941;620,80 ;3898914;2272824;812;21;4,6;18,87;1,29;2,53E-05;1,29;0,39;39,41;17,88;32,23;13,61;37,1;6,22;-0,0375 ;4,21;16,25;1,0597 ;210,24;2,85;2,23;6,87;27,85;23,73;9,89;2,38;1,1773 ;0,2974 ;4
180849833;58372898;65815406;119780428;73226551;44250,53;61069404;786184;963,51 ;720228;25414983;3870;20;0,87;36,94;18,94;2,27E-04;11,45;1,22;36,39;8,89;66,23;35,31;68,48;13,8;-0,0953 ;4,66;24,47;0,7765 ;50,98;2,83;12,06;35,31;1,16;-62,88;13,46;-53,31;2,4451 ;0,0473 ;4
58544982;381997;9480723;17288427;13401446;-74359,53;41256555;247645;248,17 ;-3021017;-76708315;-6288;20;-1,53;16,27;-4,24;-1,38E-05;-0,62;0,29;16,19;52,35;29,53;15,7;38,16;-6,77;0,0023 ;-4,77;-127,01;2,5347 ;238,64;135,95;-59,8833453;-249,15;-65,53;-716,8245249;14,98;-192,8980176;3,8987 ;-0,0907 ;4
22078201;10479142;12630659;9374949;25143821;-3247,52;12703252;42143;426,17 ;406028;-7314508;-517;18;2,56;-21,67;2,14;4,24E-05;1,64;3,23;57,21;47,89;42,46;19,64;74,47;-2,13;0,0655 ;-1,22;-14,71;0,2482 ;135,5;-12,59;-28,31;-59,74;3,02;-54,32;24,41;-29,09;1,0204 ;0,1006 ;4
56261895;10298292;20620107;15030312;129838207;5373,79;41231583;218880;649,19 ;5675670;-5239128;-930;20;10,3;-23,44;1,48;4,66E-05;1,41;2,29;36,65;42,6;26,71;65,93;95,99;2,91;-0,2354 ;2,13;9,55;0,0458 ;274,32;-1,73;-9,46;-34,83;21,38;-19,74;10,72;-4,04;0,7916 ;-0,4264 ;4
99947443;8239383;30556089;24055816;76202590;-27246,36;75891627;215687;445,63 ;-8717502;-40481894;-1652;18;-7,49;11,99;4,82;4,84E-05;3,12;3,12;30,57;44,77;24,07;41,3;94,62;-12,35;0,2317 ;-9,38;-27,26;0,2101 ;315,48;-9,67;-37,55;-93,64;-69,63;-312,73;2,95;-51,38;0,8769 ;0,0413 ;4
85847333;46650558;65181498;20329812;91241861;22818,89;65517521;350395;138,67 ;1021664;-5474386;-3318;18;1,86;15,01;3,54;4,93E-05;3,26;4,88;75,93;55,36;23,68;16,47;73,35;-4,9;0,0045 ;-3,74;26,58;2,4107 ;322,27;-0,69;-6,26;-23,9;12,38;-66,36;8,32;-6;0,6170 ;0,0400 ;4
54111196;5992209;22986369;5996180;34171231;-2808,8;48115016;159261;294,58 ;-9815805;-10748126;73,53411986;18;-14,4;-6,07;7,57;5,38E-05;5,11;3,15;42,48;79,68;11,08;53,86;81,03;-23,81;-0,7887 ;-21,17;-5,19;0,8942 ;802,43;-3,15;-17,3;-95,97;-105,65;-115,68;11,47;-31,45;0,6223 ;-1,5714 ;4
37338854;7008348;25553018;25172273;25076317;-22453,63;12166581;664170;144,12 ;-5586054;-34212946;-933;18;-12,12;16,4;3,64;7,50E-05;1,6;1,86;68,44;19,78;67,42;30,37;1,35;-26,39;0,1348 ;-8,6;-60,13;0,4298 ;48,33;-32,39;-59,8833453;-114,27;-36,79;-201,96;14,77;-122,28;1,3055 ;-0,0858 ;4
8404701;4353648;5781080;856456;15443096;-10384,96;7548245;195772;2882,36 ;-3788386;-13367104;-1766;17;-30,79658731;-49,47;1,99;4,08E-05;1,05;2,17;68,78;79,2;10,19;54,33;80,6;-66,02;-0,4045 ;-32,31392371;-123,56;0,2606 ;881,33;-42,41;-59,8833453;-356,39;-43,91;-155,12;-4,83;-86,66;0,3741 ;-1,5459 ;4
68124153;15084175;34145163;14282201;135364306;8807,77;53841952;68520;524,67 ;1920545;-2961457;-334;17;3,59;10,96;1,37;3,45E-05;1,33;1,65;50,12;43,69;20,96;13,91;91,99;2,19;0,4457 ;1,73;12,93;0,3167 ;376,99;-0,03;-4,29;-18,05;21,34;-21,22;3,81;-1,41;0,5018 ;0,2408 ;4
74279852;3923060;8985827;26384797;85751964;6330,5;47895055;131052;492,83 ;4729675;1102524;70;17;6,6;26,2;1,3;2,33E-05;1,31;0,65;12,1;28,28;35,52;7,04;99,19;-1,54;-0,6839 ;-0,99;8,52;0,2502 ;181,53;2,71;1,5;4,11;57,75;23,34;8,88;2,23;3,1643 ;-0,0422 ;4
72717324;6271531;55642658;297788;53789979;-4558,17;72419535;27676;1195,33 ;-2391702;-7308224;-510;16;-2,78;-19,3;0,49;3,64E-06;0,42;1,31;76,52;74,38;0,41;19,02;13,5;-9,22;0,0024 ;-9,18;-6,27;3,2600 ;4361,760673;-26,73;-15,32;-320,29;-17,37;-53,08;3,42;-13,59;0,8492 ;-0,0554 ;4
19764485;9207033;9492943;17326257;19779363;4862,9;2438228;77604;222,24 ;593932;1415409;236;15;3,09;15,97;1,91;1,55E-04;1,91;2,19;48,03;41,05100042;87,66;23,77;61,38651685;-126,07;1,7904 ;-15,55;24,6;0,1160 ;14,07;5,03;7,16;8,17;4,19;2,07;12,36;1,48;1,9983 ;-0,1620 ;4
75819003;12340474;20904899;33679854;133745637;9446,43;42139149;94605;1183,59 ;2745710;2450110;965;15;4,97;27,94;0,45;1,42E-05;0,45;0,95;27,57;48,51;44,42;50,86;84,44;-8,71;-0,0222 ;-4,84;12,46;0,4739 ;125,12;6,95;3,37;7,26;19,63;25,42;4,72;2,66;1,9282 ;0,0027 ;4
159815423;24367789;41345033;95618540;217177168;50741,42;64196883;858714;601,60 ;43337659;24839865;1079;14;27,81;52,25;0,85;2,87E-05;0,98;2,47;25,87;23,49;59,83;10,76;61,38651685;9,17;1,9765 ;3,68;31,75;0,3516 ;67,14;17,5;15,82;29,08;357,7;250,75;28,64;13,99;2,4157 ;0,3967 ;4
